KEY_CODE,CITY_NAME,S_NAME,town,dist_km,佐々総合病院_患者数,町丁目内_全医療機関患者数,佐々総合病院_獲得患者割合,佐々総合病院_獲得患者割合_pct,町丁目
13211017003,小平市,美園町三丁目,小平市美園町三丁目,4.683470656973142,122.0,475.0,0.2568421052631578,25.684210526315788,小平市美園町三丁目
13220013001,東大和市,南街一丁目,東大和市南街一丁目,9.644563643260188,62.0,245.0,0.2530612244897959,25.30612244897959,東大和市南街一丁目
13210010002,小金井市,貫井南町二丁目,小金井市貫井南町二丁目,5.413150914027091,72.0,285.0,0.2526315789473684,25.26315789473684,小金井市貫井南町二丁目
13211009005,小平市,上水本町五丁目,小平市上水本町五丁目,5.881240803957383,327.0,1297.0,0.2521202775636083,25.212027756360833,小平市上水本町五丁目
13211024003,小平市,花小金井三丁目,小平市花小金井三丁目,2.1164436165720932,312.0,1239.0,0.2518159806295399,25.181598062954,小平市花小金井三丁目
13213011004,東村山市,多摩湖町四丁目,東村山市多摩湖町四丁目,9.104061959308854,87.0,346.0,0.2514450867052023,25.14450867052023,東村山市多摩湖町四丁目
13229001001,西東京市,新町一丁目,西東京市新町一丁目,1.58537186232481,840.0,3352.0,0.2505966587112171,25.059665871121716,西東京市新町一丁目
13222016003,東久留米市,前沢三丁目,東久留米市前沢三丁目,2.373362493762524,196.0,785.0,0.2496815286624203,24.96815286624204,東久留米市前沢三丁目
13229021003,西東京市,北原町三丁目,西東京市北原町三丁目,0.6598963490355839,578.0,2339.0,0.2471141513467293,24.711415134672936,西東京市北原町三丁目
13210002002,小金井市,梶野町二丁目,小金井市梶野町二丁目,2.629535835205034,167.0,676.0,0.2470414201183432,24.70414201183432,小金井市梶野町二丁目
13115035002,杉並区,高井戸西二丁目,杉並区高井戸西二丁目,8.236846743525346,104.0,424.0,0.2452830188679245,24.528301886792452,杉並区高井戸西二丁目
13210007001,小金井市,本町一丁目,小金井市本町一丁目,4.2852338426028025,102.0,421.0,0.2422802850356294,24.228028503562943,小金井市本町一丁目
13204001008,三鷹市,下連雀八丁目,三鷹市下連雀八丁目,5.516068927237188,66.0,276.0,0.2391304347826087,23.91304347826087,三鷹市下連雀八丁目
13210002004,小金井市,梶野町四丁目,小金井市梶野町四丁目,2.846994647313709,219.0,928.0,0.2359913793103448,23.599137931034484,小金井市梶野町四丁目
13211021002,小平市,天神町二丁目,小平市天神町二丁目,4.046151585647951,129.0,547.0,0.2358318098720292,23.58318098720293,小平市天神町二丁目
132110180,小平市,回田町,小平市回田町,4.1873140059829215,748.0,3177.0,0.2354422411079635,23.54422411079635,小平市回田町
13211017001,小平市,美園町一丁目,小平市美園町一丁目,4.5639413756294465,338.0,1458.0,0.2318244170096021,23.18244170096022,小平市美園町一丁目
13203009004,武蔵野市,八幡町四丁目,武蔵野市八幡町四丁目,1.8588164649065968,148.0,643.0,0.2301710730948678,23.017107309486786,武蔵野市八幡町四丁目
13120040002,練馬区,関町南二丁目,練馬区関町南二丁目,4.417425276508888,231.0,1007.0,0.2293942403177755,22.93942403177756,練馬区関町南二丁目
13203007001,武蔵野市,西久保一丁目,武蔵野市西久保一丁目,3.065604033612108,114.0,504.0,0.2261904761904762,22.61904761904762,武蔵野市西久保一丁目
13213011001,東村山市,多摩湖町一丁目,東村山市多摩湖町一丁目,8.831538457202413,191.0,848.0,0.2252358490566037,22.52358490566038,東村山市多摩湖町一丁目
