facility,町丁目名,CITY_NAME_from_master,S_NAME_from_master,人数
医療法人社団　山斗会　山中病院,所沢市松葉町,所沢市,松葉町,42.0
医療法人社団　山斗会　山中病院,新宿区北新宿三丁目,新宿区,北新宿三丁目,75.0
医療法人社団　山斗会　山中病院,新宿区若葉一丁目,新宿区,若葉一丁目,87.0
医療法人社団　山斗会　山中病院,新宿区西落合一丁目,新宿区,西落合一丁目,40.0
医療法人社団　山斗会　山中病院,新座市東二丁目,新座市,東二丁目,46.0
医療法人社団　山斗会　山中病院,新座市栄二丁目,新座市,栄二丁目,36.0
医療法人社団　山斗会　山中病院,新座市栄五丁目,新座市,栄五丁目,129.0
医療法人社団　山斗会　山中病院,新座市栗原五丁目,新座市,栗原五丁目,43.0
医療法人社団　山斗会　山中病院,新座市片山一丁目,新座市,片山一丁目,37.0
医療法人社団　山斗会　山中病院,新座市片山三丁目,新座市,片山三丁目,67.0
医療法人社団　山斗会　山中病院,新座市畑中三丁目,新座市,畑中三丁目,39.0
医療法人社団　山斗会　山中病院,新座市野寺二丁目,新座市,野寺二丁目,53.0
医療法人社団　山斗会　山中病院,新座市野寺四丁目,新座市,野寺四丁目,102.0
医療法人社団　山斗会　山中病院,新座市野火止七丁目,新座市,野火止七丁目,44.0
医療法人社団　山斗会　山中病院,新座市馬場二丁目,新座市,馬場二丁目,42.0
医療法人社団　山斗会　山中病院,新潟市西蒲区和納,新潟市,西蒲区和納,56.0
医療法人社団　山斗会　山中病院,日高市大字上鹿山,日高市,大字上鹿山,38.0
医療法人社団　山斗会　山中病院,春日井市柏井町一丁目,春日井市,柏井町一丁目,66.0
医療法人社団　山斗会　山中病院,春日部市大枝（第２）,春日部市,大枝（第２）,40.0
医療法人社団　山斗会　山中病院,春日部市新宿新田,春日部市,新宿新田,52.0
医療法人社団　山斗会　山中病院,昭島市福島町二丁目,昭島市,福島町二丁目,53.0
医療法人社団　山斗会　山中病院,朝霞市大字上内間木,朝霞市,大字上内間木,40.0
医療法人社団　山斗会　山中病院,朝霞市宮戸四丁目,朝霞市,宮戸四丁目,58.0
医療法人社団　山斗会　山中病院,朝霞市岡一丁目,朝霞市,岡一丁目,50.0
医療法人社団　山斗会　山中病院,朝霞市幸町二丁目,朝霞市,幸町二丁目,72.0
医療法人社団　山斗会　山中病院,朝霞市朝志ヶ丘一丁目,朝霞市,朝志ヶ丘一丁目,46.0
医療法人社団　山斗会　山中病院,朝霞市東弁財三丁目,朝霞市,東弁財三丁目,113.0
医療法人社団　山斗会　山中病院,朝霞市根岸台二丁目,朝霞市,根岸台二丁目,35.0
医療法人社団　山斗会　山中病院,朝霞市溝沼四丁目,朝霞市,溝沼四丁目,61.0
医療法人社団　山斗会　山中病院,朝霞市膝折町一丁目,朝霞市,膝折町一丁目,43.0
医療法人社団　山斗会　山中病院,朝霞市（陸上自衛隊朝霞駐屯地）,朝霞市,（陸上自衛隊朝霞駐屯地）,51.0
医療法人社団　山斗会　山中病院,木更津市文京一丁目,木更津市,文京一丁目,101.0
医療法人社団　山斗会　山中病院,木更津市牛込,木更津市,牛込,111.0
医療法人社団　山斗会　山中病院,杉並区上高井戸三丁目,杉並区,上高井戸三丁目,46.0
医療法人社団　山斗会　山中病院,杉並区上高井戸二丁目,杉並区,上高井戸二丁目,228.0
医療法人社団　山斗会　山中病院,杉並区下高井戸四丁目,杉並区,下高井戸四丁目,80.0
医療法人社団　山斗会　山中病院,杉並区和泉二丁目,杉並区,和泉二丁目,71.0
医療法人社団　山斗会　山中病院,杉並区和泉四丁目,杉並区,和泉四丁目,70.0
医療法人社団　山斗会　山中病院,杉並区和田一丁目,杉並区,和田一丁目,85.0
医療法人社団　山斗会　山中病院,杉並区成田東一丁目,杉並区,成田東一丁目,71.0
医療法人社団　山斗会　山中病院,杉並区方南一丁目,杉並区,方南一丁目,159.0
医療法人社団　山斗会　山中病院,杉並区方南二丁目,杉並区,方南二丁目,61.0
医療法人社団　山斗会　山中病院,杉並区松ノ木一丁目,杉並区,松ノ木一丁目,173.0
医療法人社団　山斗会　山中病院,杉並区松ノ木三丁目,杉並区,松ノ木三丁目,123.0
医療法人社団　山斗会　山中病院,杉並区永福三丁目,杉並区,永福三丁目,70.0
医療法人社団　山斗会　山中病院,杉並区永福二丁目,杉並区,永福二丁目,103.0
医療法人社団　山斗会　山中病院,杉並区浜田山一丁目,杉並区,浜田山一丁目,90.0
医療法人社団　山斗会　山中病院,杉並区浜田山二丁目,杉並区,浜田山二丁目,52.0
医療法人社団　山斗会　山中病院,杉並区浜田山四丁目,杉並区,浜田山四丁目,164.0
医療法人社団　山斗会　山中病院,杉並区高井戸東一丁目,杉並区,高井戸東一丁目,159.0
医療法人社団　山斗会　山中病院,杉並区高円寺北三丁目,杉並区,高円寺北三丁目,47.0
医療法人社団　山斗会　山中病院,東大和市上北台三丁目,東大和市,上北台三丁目,58.0
医療法人社団　山斗会　山中病院,東大和市奈良橋二丁目,東大和市,奈良橋二丁目,28.0
医療法人社団　山斗会　山中病院,東大和市芋窪三丁目,東大和市,芋窪三丁目,51.0
医療法人社団　山斗会　山中病院,東松山市神明町一丁目,東松山市,神明町一丁目,49.0
医療法人社団　山斗会　山中病院,松戸市根木内,松戸市,根木内,57.0
医療法人社団　山斗会　山中病院,松戸市秋山,松戸市,秋山,47.0
医療法人社団　山斗会　山中病院,板橋区三園一丁目,板橋区,三園一丁目,45.0
医療法人社団　山斗会　山中病院,板橋区大山金井町,板橋区,大山金井町,63.0
医療法人社団　山斗会　山中病院,板橋区大谷口上町,板橋区,大谷口上町,43.0
医療法人社団　山斗会　山中病院,板橋区小茂根四丁目,板橋区,小茂根四丁目,96.0
医療法人社団　山斗会　山中病院,板橋区小豆沢一丁目,板橋区,小豆沢一丁目,67.0
医療法人社団　山斗会　山中病院,板橋区小豆沢二丁目,板橋区,小豆沢二丁目,43.0
医療法人社団　山斗会　山中病院,板橋区徳丸一丁目,板橋区,徳丸一丁目,44.0
医療法人社団　山斗会　山中病院,板橋区成増三丁目,板橋区,成増三丁目,109.0
医療法人社団　山斗会　山中病院,板橋区成増二丁目,板橋区,成増二丁目,41.0
医療法人社団　山斗会　山中病院,板橋区成増四丁目,板橋区,成増四丁目,46.0
医療法人社団　山斗会　山中病院,板橋区新河岸一丁目,板橋区,新河岸一丁目,24.0
医療法人社団　山斗会　山中病院,板橋区稲荷台,板橋区,稲荷台,126.0
医療法人社団　山斗会　山中病院,板橋区若木三丁目,板橋区,若木三丁目,40.0
医療法人社団　山斗会　山中病院,板橋区西台三丁目,板橋区,西台三丁目,50.0
医療法人社団　山斗会　山中病院,板橋区赤塚三丁目,板橋区,赤塚三丁目,51.0
医療法人社団　山斗会　山中病院,板橋区高島平二丁目,板橋区,高島平二丁目,34.0
医療法人社団　山斗会　山中病院,板橋区高島平五丁目,板橋区,高島平五丁目,87.0
医療法人社団　山斗会　山中病院,板橋区高島平四丁目,板橋区,高島平四丁目,49.0
医療法人社団　山斗会　山中病院,柏市十余二（第１）,柏市,十余二（第１）,66.0
医療法人社団　山斗会　山中病院,横浜市中区本牧三之谷,横浜市,中区本牧三之谷,69.0
医療法人社団　山斗会　山中病院,横浜市中区錦町,横浜市,中区錦町,41.0
医療法人社団　山斗会　山中病院,横浜市保土ケ谷区星川一丁目,横浜市,保土ケ谷区星川一丁目,34.0
医療法人社団　山斗会　山中病院,横浜市南区六ツ川一丁目,横浜市,南区六ツ川一丁目,42.0
医療法人社団　山斗会　山中病院,横浜市南区別所四丁目,横浜市,南区別所四丁目,51.0
医療法人社団　山斗会　山中病院,横浜市戸塚区名瀬町（第１）,横浜市,戸塚区名瀬町（第１）,37.0
医療法人社団　山斗会　山中病院,横浜市戸塚区戸塚町（第４）,横浜市,戸塚区戸塚町（第４）,54.0
医療法人社団　山斗会　山中病院,横浜市旭区さちが丘,横浜市,旭区さちが丘,52.0
医療法人社団　山斗会　山中病院,横浜市旭区中沢一丁目,横浜市,旭区中沢一丁目,63.0
医療法人社団　山斗会　山中病院,横浜市旭区本宿町,横浜市,旭区本宿町,100.0
医療法人社団　山斗会　山中病院,横浜市栄区本郷台五丁目,横浜市,栄区本郷台五丁目,54.0
医療法人社団　山斗会　山中病院,横浜市泉区和泉が丘三丁目,横浜市,泉区和泉が丘三丁目,46.0
医療法人社団　山斗会　山中病院,横浜市泉区和泉中央北六丁目,横浜市,泉区和泉中央北六丁目,50.0
医療法人社団　山斗会　山中病院,横浜市港北区下田町五丁目,横浜市,港北区下田町五丁目,82.0
医療法人社団　山斗会　山中病院,横浜市港北区新吉田町（第１）,横浜市,港北区新吉田町（第１）,58.0
医療法人社団　山斗会　山中病院,横浜市港北区新羽町（第１）,横浜市,港北区新羽町（第１）,36.0
医療法人社団　山斗会　山中病院,横浜市港北区高田西三丁目,横浜市,港北区高田西三丁目,75.0
医療法人社団　山斗会　山中病院,横浜市港南区上永谷一丁目,横浜市,港南区上永谷一丁目,43.0
医療法人社団　山斗会　山中病院,横浜市港南区日野南六丁目,横浜市,港南区日野南六丁目,40.0
医療法人社団　山斗会　山中病院,横浜市港南区芹が谷一丁目,横浜市,港南区芹が谷一丁目,73.0
医療法人社団　山斗会　山中病院,横浜市瀬谷区北新,横浜市,瀬谷区北新,35.0
医療法人社団　山斗会　山中病院,横浜市磯子区岡村四丁目,横浜市,磯子区岡村四丁目,68.0
医療法人社団　山斗会　山中病院,横浜市磯子区洋光台四丁目,横浜市,磯子区洋光台四丁目,51.0
医療法人社団　山斗会　山中病院,横浜市神奈川区神之木町,横浜市,神奈川区神之木町,100.0
医療法人社団　山斗会　山中病院,横浜市神奈川区菅田町（第１）,横浜市,神奈川区菅田町（第１）,75.0
医療法人社団　山斗会　山中病院,横浜市緑区小山町,横浜市,緑区小山町,37.0
医療法人社団　山斗会　山中病院,横浜市緑区霧が丘一丁目,横浜市,緑区霧が丘一丁目,85.0
医療法人社団　山斗会　山中病院,横浜市都筑区川和町（第１）,横浜市,都筑区川和町（第１）,69.0
医療法人社団　山斗会　山中病院,横浜市都筑区川和町（第２）,横浜市,都筑区川和町（第２）,35.0
医療法人社団　山斗会　山中病院,横浜市青葉区もえぎ野,横浜市,青葉区もえぎ野,53.0
医療法人社団　山斗会　山中病院,横浜市青葉区桂台二丁目,横浜市,青葉区桂台二丁目,58.0
医療法人社団　山斗会　山中病院,横浜市青葉区鉄町,横浜市,青葉区鉄町,55.0
医療法人社団　山斗会　山中病院,横浜市青葉区鴨志田町（第２）,横浜市,青葉区鴨志田町（第２）,41.0
医療法人社団　山斗会　山中病院,横浜市鶴見区東寺尾三丁目,横浜市,鶴見区東寺尾三丁目,33.0
医療法人社団　山斗会　山中病院,横須賀市日の出町三丁目,横須賀市,日の出町三丁目,63.0
医療法人社団　山斗会　山中病院,横須賀市東逸見町四丁目,横須賀市,東逸見町四丁目,31.0
医療法人社団　山斗会　山中病院,横須賀市粟田二丁目,横須賀市,粟田二丁目,71.0
医療法人社団　山斗会　山中病院,横須賀市衣笠町,横須賀市,衣笠町,40.0
医療法人社団　山斗会　山中病院,横須賀市野比三丁目,横須賀市,野比三丁目,40.0
医療法人社団　山斗会　山中病院,横須賀市長井三丁目,横須賀市,長井三丁目,32.0
医療法人社団　山斗会　山中病院,横須賀市長沢一丁目,横須賀市,長沢一丁目,48.0
医療法人社団　山斗会　山中病院,武蔵村山市岸三丁目,武蔵村,山市岸三丁目,32.0
医療法人社団　山斗会　山中病院,比企郡ときがわ町大字番匠,比企郡ときがわ町,大字番匠,75.0
医療法人社団　山斗会　山中病院,比企郡小川町大字腰越（第１）,比企郡小川町,大字腰越（第１）,42.0
医療法人社団　山斗会　山中病院,江戸川区南葛西三丁目,江戸川区,南葛西三丁目,48.0
医療法人社団　山斗会　山中病院,江戸川区小松川四丁目,江戸川区,小松川四丁目,68.0
