CITY_NAME,S_NAME,_city_,_sname_,dominant,max_count,match_type2
宇陀市,榛原天満台東一丁目,宇陀市,榛原天満台東一丁目,熊田内科クリニック,1337,exact
宇陀市,榛原天満台東二丁目,宇陀市,榛原天満台東二丁目,宇陀市立病院,838,exact
宇陀市,榛原天満台東三丁目,宇陀市,榛原天満台東三丁目,宇陀市立病院,1234,exact
宇陀市,榛原天満台東四丁目,宇陀市,榛原天満台東四丁目,医療法人吉生会吉井整形外科医院,551,exact
宇陀市,榛原あかね台一丁目,宇陀市,榛原あかね台一丁目,宇陀市立病院,873,exact
宇陀市,榛原あかね台二丁目,宇陀市,榛原あかね台二丁目,医療法人谷口内科医院,1395,exact
宇陀市,榛原ひのき坂一丁目,宇陀市,榛原ひのき坂一丁目,宇陀市立病院,1073,exact
宇陀市,榛原ひのき坂二丁目,宇陀市,榛原ひのき坂二丁目,鳥見眼科,1132,exact
宇陀市,榛原ひのき坂三丁目,宇陀市,榛原ひのき坂三丁目,宇陀市立病院,1151,exact
宇陀市,榛原桜が丘,宇陀市,榛原桜が丘,鳥見眼科,897,exact
宇陀市,榛原高萩台,宇陀市,榛原高萩台,医療法人飯岡会　のぞみ診療所,1360,exact
宇陀市,榛原榛見が丘一丁目,宇陀市,榛原榛見が丘一丁目,宇陀市立病院,734,exact
宇陀市,榛原榛見が丘二丁目,宇陀市,榛原榛見が丘二丁目,医療法人飯岡会　のぞみ診療所,582,exact
宇陀市,室生砥取,宇陀市,室生砥取,医療法人豊生会　加藤クリニック,39,exact
宇陀市,室生瀧谷,宇陀市,室生瀧谷,宇陀市立病院,242,exact
宇陀市,室生多田,宇陀市,室生多田,福井療院,128,exact
宇陀市,室生染田,宇陀市,室生染田,宇陀市国民健康保険直営東里診療所,793,exact
宇陀市,室生小原,宇陀市,室生小原,宇陀市立病院,166,exact
宇陀市,室生下笠間,宇陀市,室生下笠間,宇陀市立病院,242,exact
宇陀市,室生深野,宇陀市,室生深野,北村医院,124,exact
